Bins,H3K9me3,H3K27me3,DNAme
221694,0.304899336,0.31934513,16.25615764
221775,6.936459893,2.128967531,47.82608696
221784,0.304899336,0.248379545,20
221788,0.228674502,0.070965584,28.86597938
221794,0.304899336,0.141931169,8.571428571
221805,0.152449668,0.177413961,6.106870229
221819,0.228674502,0,10.71428571
221828,0,0.141931169,15.06410256
221888,0.686023506,0.532241883,4.545454545
221932,0,0.709655844,16.07142857
221934,0.609798672,0.603207467,5.434782609
221944,0.228674502,0.567724675,13.54166667
221947,1.067147676,0.567724675,15.31531532
2219544,3.582567198,1.596725648,23.80952381
2219697,0.152449668,0.31934513,6.666666667
2219725,0.304899336,0.354827922,2.816901408
2219913,0.457349004,0.745138636,1.282051282
2219937,0.38112417,1.277380518,11.18881119
2219961,0.228674502,0.674173051,12.5
2219968,0.686023506,0.745138636,11.07142857
2219980,0.152449668,0.49675909,1.213592233
222003,0.304899336,0.283862337,13.68421053
2220048,0.228674502,0.461276298,6.031746032
2220067,0.609798672,0.461276298,13.82978723
2220101,0.609798672,0.390310714,0.471698113
2220119,0.686023506,0.354827922,4.560260586
2220124,0.609798672,0.141931169,11.22994652
2220135,0.38112417,0.141931169,10.11235955
2220138,0,0.567724675,5.263157895
2220155,0.304899336,0.31934513,16.32653061
2220199,0.304899336,0.81610422,11.85185185
222029,0.76224834,1.13544935,6.12244898
2220326,5.183288711,1.348346103,23.88059701
222038,0.457349004,0.31934513,7.692307692
2220414,4.421040371,1.525760064,11.29032258
2220491,4.116141035,2.235415907,14.1025641
2220495,1.372047012,1.383828895,15.71428571
2220519,4.344815537,3.087002919,25.35211268
222055,4.039916201,0.851587012,17.14285714
2220553,1.90562085,1.383828895,9.836065574
2220623,1.295822178,1.348346103,16.36363636
2220729,1.753171182,4.222452269,0
2220731,1.295822178,1.880587985,6.349206349
2220743,1.067147676,1.738656817,12.5
2220763,0.457349004,0.354827922,9.574468085
2220809,0.076224834,0.354827922,13.63636364
2220842,0.304899336,0.141931169,15.78947368
2220844,0.533573838,0.141931169,12.72727273
2220947,0.914698008,1.099966557,26.88172043
2221034,1.067147676,0.745138636,21.21212121
2221165,4.192365869,3.832141555,11.32686084
2221175,1.219597344,1.383828895,16.36363636
2221294,1.829396016,0.709655844,20.37037037
2221363,6.555335723,2.235415907,24.56140351
2221409,6.479110889,2.058001946,33.82352941
222141,0.38112417,0.212896753,13.0952381
2221439,0.686023506,0.745138636,31.37254902
2221475,11.4337251,3.051520127,59
222157,0.076224834,0,12.82051282
2221649,0.914698008,0.603207467,14.1025641
2221905,0.38112417,0.461276298,5
2221989,0.533573838,0.425793506,8.928571429
2222123,8.613406241,2.483795452,27.77777778
2222188,0.152449668,0.248379545,10.41666667
222226,0.304899336,0.106448377,9.090909091
2222312,9.070755245,3.122485712,79.16666667
2222472,0.304899336,0.425793506,11.86440678
2222657,0.076224834,0.212896753,10
2222914,0.914698008,0.212896753,22.91666667
222293,0.533573838,0.425793506,9.356725146
222314,0.152449668,0.141931169,2.739726027
222319,0.304899336,0.390310714,9.473684211
222321,0,0.177413961,15.60693642
222325,0.38112417,0.212896753,4.838709677
2223275,0.457349004,0.283862337,19.17808219
2223379,0.838473174,0.425793506,21.05263158
222365,0.076224834,0.177413961,10.52631579
222378,0.304899336,0.106448377,9.090909091
2223886,0.304899336,1.277380518,25.53191489
2223976,0.457349004,0.638690259,7.272727273
2224144,0.457349004,0.141931169,8.333333333
2224205,0.838473174,0.638690259,22.22222222
2224306,2.515419522,1.419311687,4
222437,0,0.106448377,14.85148515
2224426,0.304899336,0.177413961,11.30434783
2224490,0.304899336,0.674173051,18.33333333
2224772,0.838473174,0.958035389,15.74074074
2224825,0.838473174,0.461276298,12.40310078
2224833,8.689631075,3.441830841,48.33333333
2224836,1.219597344,0.49675909,9.448818898
2224892,0.457349004,1.064483765,16.56804734
2224906,0.76224834,0.780621428,17.26618705
2224933,0.228674502,0.638690259,11.5942029
2224969,0.457349004,1.064483765,6.896551724
2224983,0.457349004,0.31934513,10.22727273
2225043,0.457349004,0.106448377,5.882352941
2225062,0.304899336,0.461276298,12.42236025
22251,1.295822178,0.851587012,12.72727273
222510,0.457349004,0.532241883,12.38938053
2225131,0.457349004,0.638690259,9.090909091
2225137,0.533573838,0.31934513,9.090909091
222522,0.38112417,0.31934513,13.7254902
2225244,0,1.241897726,10.37735849
2225248,0.609798672,1.916070778,10.40723982
2225275,1.753171182,2.661209413,15.11627907
2225385,0.533573838,1.383828895,9.62962963
2225435,0.304899336,0.922552597,10.34482759
2225470,0.457349004,0.638690259,11.84210526
2225565,0.533573838,1.383828895,8.333333333
2225598,8.308506905,2.696692205,29.46428571
2225659,0.38112417,0.745138636,13.26530612
222569,0.533573838,0.532241883,10.71428571
2225696,2.058070518,1.95155357,13.63636364
2225740,0.686023506,0.993518181,3.333333333
2225758,0.76224834,0.532241883,13.18681319
2225772,0.304899336,0.603207467,9.523809524
2225776,0.076224834,0.212896753,5.579399142
2225820,0.914698008,0.81610422,3.773584906
2225851,0,0.354827922,13.33333333
2225862,0.38112417,0.709655844,5.128205128
2225918,0.304899336,1.064483765,19.51219512
2225990,0.38112417,0.567724675,22.83464567
222600,0,0.461276298,9.090909091
2226033,0,0.248379545,5.494505495
2226085,0.304899336,0.425793506,18.03278689
2226130,0.228674502,0.425793506,17.39130435
2226156,0.457349004,0.425793506,13.93442623
2226159,0.457349004,0.993518181,14.5631068
2226221,0.38112417,0.638690259,15
2226231,0.609798672,0.603207467,20.83333333
2226272,0.533573838,0.425793506,13.66906475
2226287,1.448271846,2.661209413,8.219178082
2226295,1.676946348,0.81610422,14.49275362
2226330,0.457349004,0.603207467,8.974358974
2226336,0.990922842,0.567724675,20
2226363,0.533573838,0.922552597,12.79069767
2226391,0.304899336,0.425793506,20.54794521
2226392,0.152449668,0.674173051,22.04724409
2226426,0.38112417,0.425793506,14.28571429
222645,0.152449668,0.31934513,8
2226456,0.457349004,0.887069804,13.4502924
2226492,0.304899336,0,10.15625
222650,0.686023506,0.567724675,11.81102362
2226501,0.304899336,0.354827922,17.07317073
2226510,0.609798672,0.248379545,17.54385965
2226520,0.76224834,0.958035389,1.072386059
2226548,0.914698008,1.63220844,10.06944444
2226558,0.38112417,1.029000973,7.575757576
2226569,0.533573838,1.206414934,20.45454545
222657,0.152449668,0.283862337,17.5
2226590,0.457349004,1.170932142,11.9047619
2226629,0.152449668,1.064483765,17.64705882
2226644,0.457349004,0.780621428,5.970149254
2226676,1.14337251,1.703174024,10.34482759
2226703,1.600721514,0.958035389,15.59633028
2226727,0.457349004,1.419311687,12.5
2226783,0.686023506,0.851587012,19.1011236
2226784,0.914698008,1.170932142,16.66666667
2226814,0.533573838,0.461276298,14.49275362
2226887,0.304899336,0.49675909,8.75
2226914,0.304899336,0.567724675,15.38461538
2226924,0.990922842,1.13544935,10.89108911
2226954,0.686023506,1.490277271,10.61452514
2227063,0.838473174,1.348346103,14.13043478
2227094,0.533573838,0.603207467,13.75
222715,2.210520186,0.958035389,18.86792453
2227151,1.067147676,1.170932142,11.11111111
2227247,0.304899336,1.312863311,11.57024793
2227364,0.533573838,1.029000973,12.64367816
2227384,0.457349004,2.128967531,10
2227447,1.219597344,1.845105193,17.28395062
2227450,1.981845684,1.525760064,10.58823529
2227484,1.676946348,0.993518181,7.438016529
2227521,0.228674502,0.745138636,0.249376559
2227522,0.609798672,0.851587012,0.894854586
2227524,1.600721514,2.128967531,2.542372881
2227569,0.838473174,2.341864284,11.39240506
2227669,0.914698008,1.099966557,11.21495327
2227694,0.838473174,0.81610422,13.27433628
2227738,0.686023506,0.745138636,3.278688525
2227739,0.76224834,1.13544935,19.5
2227805,0.152449668,1.029000973,10
2227859,1.219597344,1.63220844,13.83647799
222786,0.304899336,0.283862337,9.375
2227861,0.609798672,1.383828895,20.46511628
2227867,1.067147676,1.312863311,8.333333333
2227895,1.219597344,1.667691232,1.937984496
2227924,1.372047012,1.916070778,18.23529412
2227954,0.76224834,2.341864284,6.666666667
2227967,0.533573838,2.590243829,7.826086957
2227972,1.219597344,1.561242856,6.341463415
222798,0.38112417,1.029000973,18.43575419
2227986,1.372047012,2.44831266,6.940063091
2227996,1.295822178,1.525760064,15.96244131
2228000,0.457349004,0.49675909,7.594936709
2228019,0.304899336,0.248379545,12.68656716
2228081,1.448271846,0.532241883,11.62790698
2228101,1.295822178,1.241897726,16.20111732
2228151,0.38112417,0.887069804,22.22222222
2228168,0.228674502,0.532241883,23.14814815
2228169,0.457349004,0.31934513,10.1010101
2228179,0.914698008,0.745138636,13.68421053
2228188,0.152449668,0.780621428,12.32876712
2228206,0.457349004,1.348346103,14.97005988
2228237,1.829396016,2.058001946,25.88235294
2228270,0.304899336,0.106448377,3.389830508
2228275,0.38112417,0.283862337,15.81920904
2228301,0.457349004,0.141931169,10.17964072
2228355,0.228674502,0.603207467,11.34020619
2228405,0.76224834,1.13544935,7.638888889
2228417,0.76224834,2.058001946,11.9266055
2228431,0.914698008,1.490277271,10.97560976
2228462,0.838473174,1.13544935,14.54545455
2228476,0.457349004,0.922552597,7.777777778
2228480,0.990922842,1.13544935,26.2295082
2228485,0.304899336,0.922552597,11.11111111
2228510,0.838473174,2.199933115,19.3877551
2228576,0.609798672,1.170932142,12.12121212
2228713,0.457349004,0.709655844,14.03508772
2228723,0.838473174,1.809622401,17.0212766
2228764,0.838473174,1.525760064,17.34317343
2228778,0.38112417,0.922552597,8.771929825
2228785,0.304899336,1.277380518,15.58441558
2228824,0.533573838,0.780621428,23.00884956
2228843,1.295822178,2.838623374,6.25
2228889,0.76224834,1.241897726,11.29032258
2228967,1.14337251,1.13544935,9.638554217
2229020,0.914698008,1.809622401,16.07142857
2229056,0.457349004,1.312863311,18.46153846
2229058,0.838473174,2.661209413,13.60544218
222907,0.457349004,0.461276298,5.555555556
2229086,0.990922842,1.490277271,7.647058824
2229128,0.228674502,0.425793506,11.76470588
2229140,0.152449668,0.461276298,17.85714286
2229162,0.304899336,0.354827922,14.09090909
2229182,0.304899336,0.141931169,13.49206349
2229196,0.609798672,0.993518181,9.448818898
2229221,0.838473174,1.667691232,7.327586207
2229232,0.686023506,0.993518181,7.246376812
2229240,0.533573838,0.887069804,7.189542484
2229262,0.686023506,1.419311687,14.19753086
2229326,0,0.070965584,17.34693878
2229327,0.304899336,0.070965584,16.32653061
2229345,0.38112417,0,6.875
2229348,0,0.070965584,12.14953271
2229417,0.076224834,0.958035389,17.22054381
2229448,0,0.248379545,14.94252874
2229623,0.304899336,0.070965584,6.493506494
2229639,0.152449668,0.035482792,16.84782609
2229651,0,0.212896753,8.717948718
2229682,0,0.248379545,19.51219512
2229701,0.304899336,1.348346103,13.40206186
222972,0.457349004,0.425793506,13.18681319
2229734,1.372047012,1.809622401,13.30275229
2229762,0.533573838,1.561242856,16.37931034
2229778,0.152449668,0.248379545,8.536585366
2229779,0.686023506,0.354827922,19.09090909
2229795,0.533573838,0.425793506,10.56910569
2229806,0.152449668,0.81610422,6.349206349
2229836,0.457349004,0.141931169,13.15789474
2229854,0.152449668,0,16.08695652
2229882,0.533573838,0.070965584,15.6133829
2229926,1.14337251,1.064483765,6.51465798
2229959,0.686023506,1.277380518,17.97752809
2229965,0.228674502,0.49675909,11.45833333
2229972,0.76224834,0.993518181,11.11111111
2229993,0.609798672,1.383828895,17.30769231
2230010,1.372047012,1.525760064,13.63636364
2230041,2.134295352,1.525760064,16.76646707
2230055,0.838473174,0.922552597,15.27777778
2230071,1.372047012,0.851587012,17.89473684
2230085,0.686023506,0.425793506,14.35897436
2230092,0.457349004,1.206414934,4.467353952
2230134,0.304899336,0.638690259,16.85393258
2230175,1.14337251,1.206414934,23.07692308
2230179,0.152449668,0.425793506,19.73684211
2230213,0.076224834,0.851587012,4.761904762
2230214,0.076224834,0.638690259,8.653846154
2230277,0.457349004,0.390310714,15.06849315
223030,0.152449668,0.390310714,7.692307692
2230300,0,0.212896753,8.866995074
2230301,0.304899336,0.141931169,8.745247148
2230334,0.457349004,0.567724675,14.70588235
2230347,0.457349004,0.212896753,13.75
2230365,2.896543692,2.058001946,5.555555556
2230370,0.838473174,0.993518181,4.166666667
2230410,0,0.887069804,5.714285714
2230428,0.228674502,0.390310714,13.17829457
2230454,1.219597344,0.532241883,18.14946619
2230486,0.457349004,0.567724675,5.780346821
2230516,0.457349004,0.922552597,9.090909091
2230541,0.228674502,0.31934513,15.60693642
2230546,0.152449668,0.390310714,10.52631579
2230555,0.76224834,0.141931169,1.639344262
2230589,0.076224834,0.177413961,4.081632653
2230594,1.372047012,0.709655844,7.317073171
2230609,1.981845684,4.825659736,0.346620451
2230651,1.90562085,1.277380518,10.60606061
2230656,0.533573838,0.49675909,13.48314607
2230703,1.14337251,0.780621428,14.28571429
2230751,0.304899336,0.461276298,6.493506494
2230769,1.219597344,1.312863311,9.090909091
2230785,2.28674502,1.064483765,11.42857143
2230939,0.914698008,0.603207467,20.73170732
2230955,0.304899336,0.532241883,15
2230964,0,0.567724675,17.85714286
2230998,1.067147676,0.390310714,8.196721311
2231007,0,0.851587012,13.48314607
223103,0.76224834,0.532241883,15.94202899
2231043,0.457349004,0.674173051,8.490566038
2231051,0.76224834,0.958035389,9.210526316
2231060,0.076224834,0.390310714,17.44186047
2231084,0.686023506,0.425793506,7.142857143
2231125,0.914698008,0.745138636,15.95744681
2231146,0.686023506,1.312863311,9.420289855
2231211,0.152449668,0.81610422,12.67605634
223123,0.914698008,1.206414934,17.33333333
2231232,0.76224834,0.603207467,14.45783133
2231248,0.533573838,0.283862337,8.333333333
2231261,0.304899336,0.638690259,13.79310345
2231266,0.304899336,0.745138636,10
2231277,0.304899336,0.603207467,8.208955224
2231309,1.448271846,0.674173051,11.76470588
2231331,0.686023506,0.425793506,13.98305085
2231364,0.990922842,1.029000973,15.2173913
2231400,0.152449668,0.248379545,8.43373494
2231434,0.76224834,0.887069804,18.51851852
2231441,0.686023506,1.95155357,7.886435331
223145,0.304899336,0.81610422,5.660377358
2231482,0.304899336,0.958035389,12.13872832
223151,0.152449668,0.390310714,13.54166667
2231512,0.228674502,2.164450323,11.62079511
2231549,0.152449668,1.880587985,7.657657658
2231551,1.14337251,2.377347076,12.12121212
2231557,0.076224834,0.425793506,15.17857143
2231601,0.990922842,1.419311687,8.403361345
2231611,0.76224834,1.064483765,22.07792208
2231624,0.457349004,1.241897726,15.51724138
2231636,0.457349004,0.922552597,16.1971831
2231676,0.457349004,0.851587012,13.55932203
2231782,1.14337251,1.667691232,18.22323462
2231818,1.372047012,0.390310714,5.633802817
2231831,0.609798672,0.81610422,8.59375
2231902,0.990922842,0.603207467,20
2231995,1.067147676,0.354827922,9.433962264
2232011,0.609798672,0.31934513,4
2232016,0.152449668,0.532241883,12.96296296
2232082,0.838473174,1.13544935,15
2232083,0.838473174,0.922552597,11.57024793
2232154,8.689631075,1.95155357,43.75
2232165,4.039916201,2.058001946,17.5
2232204,0.76224834,1.383828895,8
2232212,2.744094024,1.703174024,15.2173913
223231,0.457349004,0.248379545,17.1875
2232330,0.152449668,0.532241883,18.03278689
2232419,0.152449668,0.674173051,12.43243243
2232458,0.686023506,0.674173051,8.24742268
2232462,0.838473174,0.603207467,15.38461538
2232507,0.533573838,0.887069804,10
2232542,0.228674502,0.461276298,7.936507937
2232545,1.219597344,0.81610422,10.20408163
2232612,0.304899336,0.31934513,12.06896552
2232614,0.76224834,1.13544935,17.33333333
2232737,0.304899336,0.958035389,14.73684211
2232747,0.686023506,0.461276298,8.928571429
2233035,1.372047012,0.354827922,16.12903226
2233072,0.609798672,0.674173051,5.882352941
223310,0.152449668,0.567724675,5.479452055
22333,0.152449668,0.49675909,28.30188679
2233530,0.076224834,0.745138636,18.75
2233540,0.457349004,0.851587012,17.56756757
2233587,0.686023506,1.490277271,20.6185567
2233593,0.228674502,0.390310714,6.666666667
2233647,0.609798672,0.81610422,9.090909091
223365,0.914698008,0.31934513,16.27906977
2233671,0.457349004,0.638690259,7.792207792
22337,0.686023506,0.31934513,20.33898305
2233778,0.152449668,0.603207467,10.95890411
2234049,1.067147676,3.477313633,4.87804878
2234084,0.457349004,0.780621428,7.142857143
2234087,0.228674502,0.674173051,4.524886878
2234088,0.152449668,0.49675909,13.15789474
2234201,0.609798672,0.709655844,16
2234222,0.457349004,0.780621428,3.846153846
2234246,0.152449668,0.106448377,15.92920354
2234334,0.38112417,0.49675909,12.65822785
2234466,0.457349004,0.81610422,14.63414634
2234473,0.152449668,0.638690259,17.14285714
2234523,0.304899336,0.603207467,12.64367816
2234525,0.38112417,0.532241883,38.35616438
2234671,0.838473174,0.851587012,13.91304348
2234761,0.304899336,0.81610422,6.779661017
2234829,0.914698008,0.745138636,22.80701754
2234869,1.067147676,0.993518181,9.826589595
2234996,0.838473174,0.390310714,11.29032258
2235010,1.676946348,0.567724675,10.63829787
2235041,0.152449668,0.81610422,10.1010101
2235078,1.981845684,0.603207467,15.27777778
2235105,2.134295352,1.13544935,13.55932203
2235167,0.304899336,0.248379545,4.166666667
2235190,0.304899336,0.461276298,14.14141414
2235193,0.686023506,0.177413961,28.44827586
2235220,0.38112417,0.283862337,13
2235230,0,0.354827922,21.48148148
2235249,0.304899336,0.283862337,6.25
2235262,0.152449668,0.141931169,13.46153846
2235292,0.38112417,1.241897726,5.625
2235341,0.304899336,0.887069804,9.090909091
223539,1.219597344,1.064483765,9.708737864
2235408,0.686023506,1.099966557,11.71171171
2235422,0.914698008,1.064483765,14.28571429
2235426,0.152449668,1.454794479,15.03267974
2235567,2.591644356,1.348346103,20.83333333
2235669,0.457349004,1.029000973,10.43478261
22357,0.609798672,0.780621428,11.42857143
2235755,0.914698008,0.603207467,25.45454545
2235948,2.972768526,1.312863311,20.73170732
2236147,3.353892696,2.164450323,24.67532468
2236148,2.896543692,0.887069804,25.3164557
223618,0.304899336,0.709655844,10.75268817
2236305,8.003607569,3.228934088,27.77777778
223632,0.609798672,0.993518181,27.69230769
223659,5.335738379,3.016037335,17.09401709
223662,3.201443028,2.909588958,17.5862069
223665,1.14337251,0.851587012,16.23931624
223681,0.076224834,0.603207467,12.76595745
223693,3.582567198,1.738656817,31.8627451
22370,0.304899336,0.390310714,12.04819277
223702,0.38112417,0.212896753,10.52631579
223727,0.152449668,0.425793506,15.68627451
223759,0.914698008,0.603207467,10.12658228
223788,0,0.31934513,9.803921569
223814,0.457349004,0.461276298,16.07142857
2238552,1.295822178,0.674173051,15.78947368
2238617,2.66786919,0.567724675,11.21495327
2238636,1.448271846,0.49675909,0
2238659,9.909228419,2.022519154,17.30769231
223891,0,0.390310714,16.78832117
223912,0.152449668,0.31934513,5.769230769
2239137,6.784010225,1.63220844,10.52631579
2239330,1.448271846,1.880587985,12.23021583
2239547,1.067147676,1.383828895,11.60714286
2239573,0.838473174,0.532241883,13.48314607
2239599,0.76224834,1.383828895,10.71428571
2239605,0.914698008,0.745138636,8.527131783
2239637,0.990922842,0.638690259,18.35443038
2239686,0.152449668,0.354827922,22.91666667
2239753,0.152449668,0.248379545,19.04761905
223979,0.304899336,1.206414934,6.504065041
2239835,0.152449668,0.31934513,7.692307692
2239919,1.676946348,1.95155357,15.625
2239929,0.686023506,1.064483765,16.2962963
2239945,0.152449668,0.283862337,7.462686567
2239960,0.76224834,0.638690259,30.83333333
2239963,0,0.851587012,22.82608696
2239996,0,0.354827922,8.888888889
2240008,0.533573838,0.425793506,15
2240034,0.152449668,0.248379545,1.685393258
2240044,0.686023506,0.212896753,18.03278689
2240046,0.304899336,0.141931169,24.56140351
2240050,0.457349004,0.354827922,11.00917431
2240110,0.457349004,0.070965584,18.51851852
2240132,0,0.354827922,3.767123288
2240190,0,0.31934513,16.88311688
2240240,0.990922842,2.412829868,2.016129032
2240287,0.609798672,0.780621428,9.090909091
2240309,0.228674502,0.283862337,6.211180124
2240316,0.686023506,0.461276298,17.24137931
2240319,0,0.390310714,17.30769231
2240321,0.457349004,0.425793506,11.18012422
224034,0.609798672,0.567724675,20.51282051
2240398,1.067147676,0.851587012,14.28571429
2240484,0.457349004,0.248379545,0.78125
2240549,0,0.141931169,17.89473684
2240563,0.228674502,0.177413961,16
2240578,0.152449668,1.170932142,13.86138614
2240588,1.067147676,1.277380518,10.09174312
2240594,0.609798672,2.306381491,12.32876712
2240614,0.686023506,1.63220844,13.18681319
2240619,1.981845684,2.483795452,21.11801242
2240621,0.38112417,2.128967531,12.94117647
2240649,0.38112417,1.703174024,10.97560976
2240680,1.14337251,2.093484738,12.62135922
2240702,0.457349004,1.525760064,13.93442623
2240704,0.838473174,1.206414934,18.6440678
2240740,0.76224834,2.519278245,17.43119266
2240746,0.914698008,2.164450323,9.285714286
2240765,0.990922842,1.703174024,9.239130435
2240804,0.228674502,0.141931169,10.71428571
2240812,0.38112417,0.248379545,9.895833333
2240846,0.304899336,0.390310714,18.26086957
2240870,0.304899336,0.248379545,16.12903226
2240897,0.457349004,1.029000973,6.976744186
224092,0,0.106448377,14.03508772
2240922,0.457349004,0.674173051,12.26415094
2240940,0.304899336,1.099966557,10.83333333
2240985,0.228674502,0.283862337,11.11111111
2241032,1.676946348,2.519278245,8.609271523
2241129,0.457349004,0.958035389,15.31914894
2241132,0.914698008,1.029000973,9.72972973
2241183,3.506342364,0.532241883,28.33333333
2241194,1.067147676,0.283862337,10.66666667
2241218,0.609798672,0.638690259,18.57142857
2241219,0.457349004,0.567724675,5.699481865
2241235,1.448271846,1.383828895,11.84210526
2241265,1.067147676,1.241897726,9.615384615
2241308,0.38112417,0.887069804,9.81595092
2241314,0.457349004,0.674173051,17.94871795
2241329,0.38112417,0.887069804,14.95327103
2241335,0.228674502,0.780621428,14.1025641
224134,0.457349004,1.13544935,5
2241353,0.686023506,1.170932142,12.82051282
2241403,0.304899336,0.390310714,11.11111111
2241407,0.609798672,1.525760064,22.1719457
2241419,0.990922842,0.993518181,7.36196319
2241529,0.457349004,0.390310714,12.5
2241530,0.304899336,0.745138636,12.72727273
2241559,0.152449668,0.283862337,17.5
2241607,0.152449668,1.13544935,19.31034483
2241649,0,0.390310714,9.259259259
2241691,0.609798672,0.922552597,13.33333333
2241697,1.219597344,0.532241883,8.064516129
2241803,0.533573838,0.81610422,8.695652174
2241822,0.304899336,0.638690259,9.677419355
2241842,0.304899336,0.390310714,8.064516129
2241854,0.152449668,0.49675909,12.42937853
2241862,0.609798672,0.461276298,11.29032258
2241890,1.448271846,1.170932142,11.23595506
2241897,0.38112417,0.31934513,10.37735849
2242052,0.457349004,0.283862337,8.59375
2242072,0.686023506,0.532241883,22.60273973
224208,0.990922842,0.390310714,17.74193548
2242087,0.228674502,1.099966557,9.090909091
224209,0.838473174,0.851587012,21.11111111
2242117,0.990922842,1.312863311,5.208333333
2242136,1.448271846,1.312863311,9.950248756
2242147,0.686023506,0.81610422,12.72727273
2242193,1.981845684,0.674173051,12.12121212
2242212,0.457349004,0.532241883,15.29411765
2242237,0.304899336,0.745138636,13.84615385
2242257,0.457349004,1.241897726,13.86138614
2242298,1.90562085,4.186969477,7.086614173
2242308,0.152449668,0.567724675,12.90322581
2242443,8.232282071,2.980554543,20.98765432
2242448,0.228674502,0.958035389,13.92405063
2242458,1.52449668,0.958035389,3.539823009
2242487,0,0.745138636,13.33333333
2242502,0.304899336,0.567724675,0
2242562,1.981845684,4.151486685,9.831460674
2242563,3.125218194,4.293417853,12.85714286
2242568,0.609798672,1.419311687,15.29411765
2242658,1.448271846,2.945071751,14.81481481
2242694,0.609798672,0.390310714,2.127659574
2242715,0.686023506,0.283862337,10.90909091
2242735,0.609798672,0.425793506,17.07317073
2242744,0.609798672,0.532241883,12.96296296
2242789,0.304899336,0.638690259,11.29943503
2242796,0.304899336,1.241897726,9.852216749
2242809,0.228674502,0.674173051,12.88343558
2242811,0.838473174,1.170932142,21.48760331
2242861,0.533573838,1.241897726,7.407407407
2242868,1.448271846,1.667691232,9.271523179
2242891,1.219597344,0.745138636,7.885304659
2242899,0.533573838,1.312863311,7.058823529
2242904,0.533573838,1.170932142,11.11111111
2242927,0.152449668,0.958035389,18.53932584
2242929,0.914698008,1.064483765,10.34482759
2242974,0.914698008,0.887069804,2.941176471
2242990,0.38112417,1.490277271,10.71428571
2243032,1.067147676,0.709655844,6.060606061
2243060,0.533573838,0.283862337,10.28037383
2243073,1.753171182,0.603207467,4.411764706
2243110,1.372047012,0.780621428,15.41666667
2243119,1.372047012,1.916070778,11.67883212
2243152,0,0.390310714,11.97183099
2243189,0.609798672,0.141931169,10.52631579
2243214,0.228674502,0.248379545,4
2243297,0.152449668,0.141931169,23.30097087
2243301,0.609798672,0.177413961,12.3853211
2243350,0.152449668,0.212896753,13.33333333
2243481,0.990922842,0.709655844,15.70247934
2243534,0.304899336,0.709655844,15.70247934
2243546,0.76224834,0.780621428,5.333333333
2243557,0.304899336,0.31934513,19.83471074
2243561,0.457349004,0.81610422,3.982300885
2243568,0.533573838,0.567724675,13.47962382
2243585,0.152449668,0.49675909,4.195804196
2243610,0.228674502,0.31934513,9.727626459
2243643,0.076224834,0.035482792,22.72727273
2243679,1.829396016,0.461276298,17.94871795
2243726,0.228674502,0,16.16161616
2243755,0.152449668,0.106448377,13.63636364
2243789,0.228674502,0.31934513,14.7826087
2243809,0.76224834,2.519278245,12.28070175
2243870,0.838473174,0.461276298,16.84210526
2243934,0.838473174,1.525760064,7.216494845
2244085,0.533573838,0.745138636,18.75
2244094,0.533573838,1.454794479,11.71171171
2244117,1.067147676,0.780621428,7.352941176
2244118,0.609798672,0.49675909,13.43283582
2244132,1.295822178,2.554761037,10.66666667
2244159,0.686023506,0.922552597,9.302325581
2244280,1.067147676,1.383828895,10.83333333
2244348,0.686023506,0.958035389,10.48387097
2244427,1.981845684,2.235415907,7.490636704
2244443,1.90562085,0.81610422,24.09638554
2244449,0.990922842,1.667691232,16.56441718
2244494,8.308506905,2.909588958,45.76271186
2244499,0.533573838,1.63220844,14.86486486
2244502,0.304899336,1.241897726,8.888888889
2244519,1.14337251,2.306381491,11.62790698
2244554,0.457349004,0.887069804,9.85915493
2244584,1.295822178,2.199933115,15.81920904
2244607,2.134295352,3.335382465,7.142857143
2244611,1.14337251,1.064483765,21.53846154
2244623,0.838473174,2.093484738,9.900990099
2244631,0.533573838,2.306381491,9.420289855
2244635,0.76224834,1.738656817,8.823529412
2244650,0.152449668,0.141931169,9.090909091
2244685,0.076224834,1.809622401,5.614035088
2244689,0.914698008,1.95155357,13.86861314
2244722,0.609798672,1.561242856,10.75949367
2244754,0.457349004,0.461276298,7.692307692
2244757,0.304899336,0.354827922,13.46153846
2244766,1.295822178,0.887069804,6.527415144
2244780,0.838473174,0.248379545,17.62711864
2244788,0,0.141931169,8.860759494
2244789,0,0.283862337,16.1971831
2244795,0,0.212896753,10.66666667
2244897,0.304899336,0.283862337,13.41463415
2244934,4.268590703,3.26441688,12.82051282
2244980,0.76224834,0.709655844,5.357142857
2245011,1.372047012,2.377347076,8.737864078
2245016,2.362969854,2.377347076,11.42857143
2245021,0.686023506,1.13544935,9.85915493
2245083,0.304899336,0.745138636,11.45038168
2245233,0.304899336,0.887069804,20.32520325
2245238,0.914698008,1.170932142,15.87301587
2245248,0.457349004,0.461276298,13.46153846
2245303,0.457349004,0.49675909,4.545454545
2245304,0.838473174,0.780621428,7.920792079
2245390,0,0.177413961,21.27659574
2245491,0.304899336,0.461276298,16.21621622
2245660,0.38112417,0.212896753,17.34693878
2245708,0.990922842,0.638690259,21.42857143
2245789,0,0.887069804,10.67961165
2245822,0.457349004,0.674173051,7.228915663
2245859,0.228674502,1.383828895,13.20754717
2245867,0.304899336,0.248379545,7.042253521
2245987,0.838473174,0.603207467,28.84615385
2246220,0.228674502,0.49675909,15.47619048
2246296,0.457349004,0.532241883,18.88888889
2246298,1.295822178,1.419311687,15.10416667
